Ticker,Company,Sector,Revenue_2022,Revenue_2021,Revenue_2020
LUN.TO,Lundin Mining Corporation,Basic Materials,3041228000.0,3328765000.0,2041506000.0
LABS.TO,MediPharm Labs Corp.,Healthcare,22117000.0,21711000.0,36012000.0
XMF-A.TO,M Split Corp.,Financial Services,1281407.0,810408.0,-2601821.0
MKZ-UN.TO,Mackenzie Master Limited Partnership,Financial Services,811657.0,941827.0,919455.0
MPC-C.TO,Madison Pacific Properties Inc.,Real Estate,40467000.0,37390000.0,32791000.0
MAG.TO,MAG Silver Corp.,Basic Materials,0.0,0.0,0.0
MAL.TO,Magellan Aerospace Corporation,Industrials,764580000.0,688358000.0,744414000.0
MG.TO,Magna International Inc.,Consumer Cyclical,37840000000.0,36242000000.0,32647000000.0
MEQ.TO,Mainstreet Equity Corp.,Real Estate,210028000.0,180573000.0,159925000.0
MDI.TO,Major Drilling Group International Inc.,Basic Materials,735742000.0,650415000.0,432076000.0
MND.TO,Mandalay Resources Corporation,Basic Materials,191699000.0,229396000.0,178974000.0
MFC.TO,Manulife Financial Corporation,Financial Services,15284000000.0,59841000000.0,77121000000.0
MFI.TO,Maple Leaf Foods Inc.,Consumer Defensive,4739063000.0,4521082000.0,4303722000.0
MARI.TO,Marimaca Copper Corp.,Basic Materials,0.0,0.0,0.0
MRE.TO,Martinrea International Inc.,Consumer Cyclical,4757588000.0,3783953000.0,3375286000.0
MATR.TO,Mattr Corp.,Energy,1255289000.0,1143000000.0,1178482000.0
MXG.TO,Maxim Power Corp.,Utilities,141263000.0,156014000.0,46726000.0
MKP.TO,MCAN Mortgage Corporation,Financial Services,88433000.0,96495000.0,70388000.0
MCB.TO,McCoy Global Inc.,Energy,52428000.0,32796000.0,38674000.0
MUX.TO,McEwen Mining Inc.,Basic Materials,110417000.0,136541000.0,104789000.0
MDF.TO,mdf commerce inc.,Technology,128295000.0,108259000.0,84719000.0
MDP.TO,Medexus Pharmaceuticals Inc.,Healthcare,108096000.0,76701000.0,79660000.0
MVP.TO,MediaValet Inc.,Technology,12840710.0,9340504.0,7471903.0
MDNA.TO,Medicenna Therapeutics Corp.,Healthcare,0.0,0.0,0.0
MEG.TO,MEG Energy Corp.,Energy,6343000000.0,4397000000.0,2301000000.0
MGA.TO,Mega Uranium Ltd.,Energy,0.0,0.0,0.0
MRD.TO,Melcor Developments Ltd.,Real Estate,241747000.0,315628000.0,226818000.0
MNO.TO,Meridian Mining UK Societas,Basic Materials,0.0,0.0,241019.0
MX.TO,Methanex Corporation,Basic Materials,4311188000.0,4414559000.0,2649963000.0
MRU.TO,Metro Inc.,Consumer Defensive,20724600000.0,18888900000.0,18283000000.0
MBX.TO,Microbix Biosystems Inc.,Healthcare,16514776.0,19076241.0,18592960.0
MSV.TO,Minco Silver Corporation,Basic Materials,0.0,0.0,0.0
MOGO.TO,Mogo Inc.,Technology,68949000.0,57519000.0,44245000.0
TPX-B.TO,Molson Coors Canada Inc.,Consumer Defensive,10701000000.0,10279700000.0,9654000000.0
MRC.TO,Morguard Corporation,Real Estate,1120025000.0,1021910000.0,1028450000.0
MPVD.TO,Mountain Province Diamonds Inc.,Basic Materials,388853000.0,308723000.0,226993000.0
MTY.TO,MTY Food Group Inc.,Consumer Cyclical,716522000.0,551903000.0,511117000.0
MTL.TO,Mullen Group Ltd.,Industrials,1999453000.0,1477434000.0,1164331000.0
MIC-PA.TO,Sagen MI Canada Inc.,Financial Services,1065172000.0,973804000.0,867300000.0
NANO.TO,Nano One Materials Corp.,Basic Materials,0.0,0.0,0.0
NBLY.TO,Neighbourly Pharmacy Inc.,Healthcare,749149000.0,427509000.0,306494000.0
NEO.TO,Neo Performance Materials Inc.,Basic Materials,640298000.0,539251000.0,346692000.0
NCU.TO,Nevada Copper Corp.,Basic Materials,9086000.0,11140000.0,0.0
NGD.TO,New Gold Inc.,Basic Materials,604400000.0,745500000.0,643400000.0
NUAG.TO,New Pacific Metals Corp.,Basic Materials,0.0,0.0,0.0
NGT.TO,Newmont Corporation,Basic Materials,11915000000.0,12222000000.0,11497000000.0
NXE.TO,NexGen Energy Ltd.,Energy,0.0,0.0,0.0
NEXT.TO,NextSource Materials Inc.,Basic Materials,0.0,0.0,0.0
NXR-UN.TO,Nexus Industrial REIT,Real Estate,137121000.0,83559000.0,61386000.0
NFI.TO,NFI Group Inc.,Consumer Cyclical,2053933000.0,2343794000.0,2419175000.0
NCP.TO,Nickel Creek Platinum Corp.,Basic Materials,0.0,0.0,0.0
NHK.TO,Nighthawk Gold Corp.,Basic Materials,0.0,0.0,0.0
NB.TO,NioCorp Developments Ltd.,Basic Materials,0.0,0.0,0.0
NOA.TO,North American Construction Group Ltd.,Energy,769539000.0,654143000.0,498468000.0
NWC.TO,The North West Company Inc.,Consumer Defensive,2352760000.0,2248796000.0,2359239000.0
NCF.TO,Northcliff Resources Ltd.,Basic Materials,0.0,0.0,0.0
NDM.TO,Northern Dynasty Minerals Ltd.,Basic Materials,0.0,0.0,0.0
NPI.TO,Northland Power Inc.,Utilities,2448815000.0,2093255000.0,2060627000.0
NOVC.TO,Nova Cannabis Inc.,Healthcare,226420000.0,134364000.0,63314000.0
NG.TO,NovaGold Resources Inc.,Basic Materials,0.0,0.0,0.0
NUMI.TO,Numinus Wellness Inc.,Healthcare,23180499.0,6494074.0,1513670.0
NTR.TO,Nutrien Ltd.,Basic Materials,37884000000.0,27712000000.0,20908000000.0
NVEI.TO,Nuvei Corporation,Technology,843323000.0,724526000.0,376226000.0
NVA.TO,NuVista Energy Ltd.,Energy,1745975000.0,885290000.0,424637000.0
SFD.TO,NXT Energy Solutions Inc.,Energy,0.0,3134250.0,136566.0
NPK.TO,Verde AgriTech Limited,Basic Materials,80271000.0,27709000.0,9167000.0
OBE.TO,Obsidian Energy Ltd.,Energy,920000000.0,497500000.0,286500000.0
OGC.TO,OceanaGold Corporation,Basic Materials,984700000.0,750000000.0,500100000.0
OLY.TO,Olympia Financial Group Inc.,Financial Services,71381886.0,48353534.0,48040802.0
ONC.TO,Oncolytics Biotech Inc.,Healthcare,0.0,0.0,0.0
ONEX.TO,Onex Corporation,Financial Services,437000000.0,2031000000.0,1138000000.0
