Ticker,Company,Sector,Revenue_2022,Revenue_2021,Revenue_2020,opcashflw_2023,opcashflw_2022,opcashflw_2021,total_assets_2023,total_assets_2022,total_assets_2021,equity_2023,equity_2022,equity_2021,liability_2023,liability_2022,liability_2021
BABY.TO,Else Nutrition Holdings Inc.,Consumer Defensive,8527000.0,4687000.0,1482000.0,-20911000.0,-15763000.0,-9587000.0,26163000.0,32922000.0,29319000.0,15595000.0,26772000.0,11208000.0,15595000.0,26772000.0,11208000.0
CAE.TO,CAE Inc.,Industrials,4203300000.0,3371300000.0,2981900000.0,408400000.0,418200000.0,366600000.0,10436500000.0,9578800000.0,8748400000.0,4588900000.0,4086600000.0,3212800000.0,4588900000.0,4086600000.0,3212800000.0
CWL.TO,The Caldwell Partners International Inc.,Industrials,156165000.0,119766000.0,58193000.0,7101000.0,24878000.0,1389000.0,84644000.0,107199000.0,87133000.0,27724000.0,35065000.0,25752000.0,27724000.0,35065000.0,25752000.0
CFW.TO,Calfrac Well Services Ltd.,Energy,1499220000.0,880249000.0,705436000.0,107532000.0,-15337000.0,24520000.0,995753000.0,892961000.0,912463000.0,422972000.0,328840000.0,410234000.0,422972000.0,328840000.0,410234000.0
CGY.TO,Calian Group Ltd.,Industrials,658583000.0,582172000.0,518404000.0,56775000.0,43141000.0,46542000.0,585723000.0,547162000.0,457969000.0,328372000.0,305186000.0,292360000.0,328372000.0,305186000.0,292360000.0
CXB.TO,Calibre Mining Corp.,Basic Materials,403072000.0,328132000.0,242748000.0,96657000.0,105600000.0,81261000.0,664258000.0,437529000.0,351183000.0,450743000.0,289452000.0,230148000.0,450743000.0,289452000.0,230148000.0
CCO.TO,Cameco Corporation,Energy,1868003000.0,1474984000.0,1800073000.0,304607000.0,458288000.0,56889000.0,8632793000.0,7517744000.0,7580831000.0,5836065000.0,4845968000.0,4958561000.0,5836065000.0,4845968000.0,4958561000.0
CF.TO,Canaccord Genuity Group Inc.,Financial Services,1510397000.0,2046002000.0,2007688000.0,-584416000.0,263253000.0,1095682000.0,6302400000.0,7250245000.0,7631801000.0,1398637000.0,1416769000.0,1115284000.0,1398637000.0,1416769000.0,1115284000.0
CNE.TO,Canacol Energy Ltd,Energy,335711000.0,310544000.0,278805000.0,185429000.0,123814000.0,152325000.0,1014848000.0,843760000.0,749792000.0,291940000.0,185131000.0,207372000.0,291940000.0,185131000.0,207372000.0
GOOS.TO,Canada Goose Holdings Inc.,Consumer Cyclical,1217000000.0,1098400000.0,903700000.0,116300000.0,151600000.0,288600000.0,1590000000.0,1340600000.0,1478500000.0,477500000.0,427900000.0,577600000.0,477500000.0,427900000.0,577600000.0
CM.TO,Canadian Imperial Bank of Commerce,Financial Services,23290000000.0,21764000000.0,19960000000.0,12154000000.0,22715000000.0,-3332000000.0,975719000000.0,943597000000.0,837683000000.0,53213000000.0,50382000000.0,45830000000.0,53213000000.0,50382000000.0,45830000000.0
LFE.TO,Canadian Life Companies Split Corp.,Financial Services,4009728.0,27592246.0,-21178075.0,20022452.0,25653251.0,8440286.0,170814986.0,174851440.0,170705742.0,42069709.0,49602615.0,34811148.0,42069709.0,49602615.0,34811148.0
CNR.TO,Canadian National Railway Company,Industrials,16828000000.0,17107000000.0,14477000000.0,6965000000.0,6667000000.0,6971000000.0,52666000000.0,50662000000.0,48538000000.0,20117000000.0,21384000000.0,22744000000.0,20117000000.0,21384000000.0,22744000000.0
CNQ.TO,Canadian Natural Resources Limited,Energy,49530000000.0,32854000000.0,17491000000.0,19391000000.0,14478000000.0,4714000000.0,76142000000.0,76665000000.0,75276000000.0,38175000000.0,36945000000.0,32380000000.0,38175000000.0,36945000000.0,32380000000.0
CP.TO,Canadian Pacific Kansas City Limited,Industrials,8814000000.0,7995000000.0,7710000000.0,4142000000.0,3688000000.0,2802000000.0,73495000000.0,68177000000.0,23640000000.0,38886000000.0,33829000000.0,7319000000.0,38886000000.0,33829000000.0,7319000000.0
CTC-A.TO,"Canadian Tire Corporation, Limited",Consumer Cyclical,17810600000.0,16292100000.0,14871000000.0,566000000.0,1735900000.0,2442800000.0,22102300000.0,21802200000.0,20377100000.0,7039200000.0,6510800000.0,5834700000.0,7039200000.0,6510800000.0,5834700000.0
CU.TO,Canadian Utilities Limited,Utilities,4048000000.0,3515000000.0,3233000000.0,2140000000.0,1718000000.0,1631000000.0,21974000000.0,21075000000.0,20296000000.0,7066000000.0,6822000000.0,6808000000.0,7066000000.0,6822000000.0,6808000000.0
CWB.TO,Canadian Western Bank,Financial Services,1112574000.0,1076287000.0,1016033000.0,-541426000.0,1192067000.0,802487000.0,42320103000.0,41427552000.0,37323176000.0,4026667000.0,3732976000.0,3533885000.0,4026667000.0,3732976000.0,3533885000.0
CCM.TO,Canagold Resources Ltd.,Basic Materials,0.0,0.0,0.0,-1330000.0,-893000.0,-1407000.0,32628000.0,27583000.0,23640000.0,29513000.0,26293000.0,23114000.0,29513000.0,26293000.0,23114000.0
CFP.TO,Canfor Corporation,Basic Materials,7426700000.0,7684900000.0,5454400000.0,1113000000.0,1914900000.0,1073600000.0,6739200000.0,6173900000.0,5108800000.0,4762800000.0,4009100000.0,2633700000.0,4762800000.0,4009100000.0,2633700000.0
CFX.TO,Canfor Pulp Products Inc.,Basic Materials,1085600000.0,1144900000.0,990500000.0,45300000.0,148900000.0,96000000.0,756000000.0,841700000.0,920800000.0,427400000.0,495000000.0,532500000.0,427400000.0,495000000.0,532500000.0
ICE.TO,Canlan Ice Sports Corp.,Consumer Cyclical,73728000.0,40393000.0,39259000.0,10577000.0,12136000.0,-8791000.0,121713000.0,116612000.0,121484000.0,46651000.0,40416000.0,41708000.0,46651000.0,40416000.0,41708000.0
WEED.TO,Canopy Growth Corporation,Healthcare,402904000.0,510321000.0,546649000.0,-557546000.0,-545811000.0,-465729000.0,2439098000.0,5605260000.0,6823480000.0,760022000.0,3620415000.0,3621820000.0,760022000.0,3620415000.0,3621820000.0
CPX.TO,Capital Power Corporation,Utilities,2799000000.0,1857000000.0,1881000000.0,935000000.0,867000000.0,611000000.0,10135000000.0,9073000000.0,8911000000.0,2460000000.0,2859000000.0,2929000000.0,2460000000.0,2859000000.0,2929000000.0
CS.TO,Capstone Copper Corp.,Basic Materials,1296024000.0,794769000.0,453763000.0,87422000.0,553345000.0,147171000.0,5380908000.0,1727962000.0,1391584000.0,3179856000.0,1016427000.0,889167000.0,3179856000.0,1016427000.0,889167000.0
CJ.TO,Cardinal Energy Ltd.,Energy,741840000.0,448755000.0,226455000.0,337263000.0,125121000.0,43525000.0,1155013000.0,1075828000.0,749133000.0,925370000.0,719232000.0,372848000.0,925370000.0,719232000.0,372848000.0
CRDL.TO,Cardiol Therapeutics Inc.,Healthcare,0.0,78760.0,0.0,-27220345.0,-23539650.0,-9129401.0,62028518.0,87876128.0,15893181.0,52201588.0,76238075.0,13270353.0,52201588.0,76238075.0,13270353.0
CRRX.TO,CareRx Corporation,Healthcare,381727000.0,262630000.0,162196000.0,22333000.0,7269000.0,229000.0,264535000.0,282816000.0,156110000.0,64457000.0,82287000.0,11303000.0,64457000.0,82287000.0,11303000.0
CJT.TO,Cargojet Inc.,Industrials,979900000.0,757800000.0,668500000.0,282500000.0,231200000.0,292600000.0,1986300000.0,1489600000.0,1223900000.0,831500000.0,676400000.0,175200000.0,831500000.0,676400000.0,175200000.0
CUP-U.TO,"Caribbean Utilities Company, Ltd.",Utilities,267336000.0,198478000.0,177450000.0,56188000.0,62009000.0,66514000.0,726539000.0,634150000.0,633667000.0,308234000.0,297878000.0,289499000.0,308234000.0,297878000.0,289499000.0
CAS.TO,Cascades Inc.,Consumer Cyclical,4466000000.0,3956000000.0,4105000000.0,144000000.0,211000000.0,477000000.0,5053000000.0,4566000000.0,5412000000.0,1928000000.0,1927000000.0,1957000000.0,1928000000.0,1927000000.0,1957000000.0
CET.TO,Cathedral Energy Services Ltd.,Energy,298401000.0,62524000.0,40574000.0,23960000.0,-3499000.0,1191000.0,353990000.0,75423000.0,64280000.0,153897000.0,42504000.0,39974000.0,153897000.0,42504000.0,39974000.0
CCL-B.TO,CCL Industries Inc.,Consumer Cyclical,6382200000.0,5732800000.0,5242300000.0,992800000.0,838700000.0,882900000.0,8664400000.0,7627800000.0,7336700000.0,4265200000.0,3747000000.0,3282200000.0,4265200000.0,3747000000.0,3282200000.0
CLS.TO,Celestica Inc.,Technology,7250000000.0,5634700000.0,5748100000.0,297900000.0,226800000.0,239600000.0,5628000000.0,4666900000.0,3664100000.0,1677700000.0,1463000000.0,1409000000.0,1677700000.0,1463000000.0,1409000000.0
CVE.TO,Cenovus Energy Inc.,Energy,71765000000.0,48811000000.0,13914000000.0,11403000000.0,5919000000.0,273000000.0,55869000000.0,54104000000.0,32770000000.0,27589000000.0,23608000000.0,16707000000.0,27589000000.0,23608000000.0,16707000000.0
CEE.TO,Centamin plc,Basic Materials,788424000.0,733306000.0,828737000.0,291936000.0,309878000.0,453305000.0,1493533000.0,1423420000.0,1395876000.0,1341407000.0,1289758000.0,1289452000.0,1341407000.0,1289758000.0,1289452000.0
CG.TO,Centerra Gold Inc.,Basic Materials,850194000.0,900141000.0,721262000.0,-1980000.0,414761000.0,930015000.0,2335909000.0,2676568000.0,3136009000.0,1810291000.0,2043616000.0,2466018000.0,1810291000.0,2043616000.0,2466018000.0
CNT.TO,Century Global Commodities Corporation,Consumer Defensive,11258530.0,8718428.0,8802892.0,-1961113.0,-2381581.0,-767646.0,23005484.0,24322427.0,25362941.0,19740139.0,21674454.0,22801855.0,19740139.0,21674454.0,22801855.0
CRP.TO,Ceres Global Ag Corp.,Consumer Defensive,1036703000.0,1060941000.0,748204000.0,30617000.0,55191000.0,-25938000.0,263630000.0,333948000.0,338590000.0,142658000.0,149505000.0,156918000.0,142658000.0,149505000.0,156918000.0
CDAY.TO,Dayforce Inc.,Technology,1246200000.0,1024200000.0,842500000.0,132600000.0,48800000.0,-30200000.0,7917200000.0,7166200000.0,6701300000.0,2109400000.0,2227500000.0,2098200000.0,2109400000.0,2227500000.0,2098200000.0
CEU.TO,CES Energy Solutions Corp.,Energy,1922319000.0,1196420000.0,888047000.0,-2738000.0,-74405000.0,156679000.0,1411003000.0,1087598000.0,857888000.0,609049000.0,486675000.0,455663000.0,609049000.0,486675000.0,455663000.0
GIB-A.TO,CGI Inc.,Technology,14296360000.0,12867201000.0,12126793000.0,2112249000.0,1864998000.0,2115928000.0,15799499000.0,15175420000.0,15021021000.0,8310294000.0,7272724000.0,6986232000.0,8310294000.0,7272724000.0,6986232000.0
CIA.TO,Champion Iron Limited,Basic Materials,1395088000.0,1460806000.0,1281815000.0,235984000.0,470435000.0,624419000.0,2315269000.0,1989230000.0,1496906000.0,1262704000.0,1161698000.0,853017000.0,1262704000.0,1161698000.0,853017000.0
CWEB.TO,"Charlotte's Web Holdings, Inc.",Healthcare,74139000.0,96092000.0,95226000.0,-5315000.0,-29559000.0,-52029000.0,187642000.0,171513000.0,310787000.0,77505000.0,130446000.0,254242000.0,77505000.0,130446000.0,254242000.0
CSH-UN.TO,Chartwell Retirement Residences,Real Estate,706801000.0,676355000.0,924715000.0,137709000.0,156323000.0,184622000.0,3510342000.0,3417253000.0,3489308000.0,769802000.0,826111000.0,733977000.0,769802000.0,826111000.0,733977000.0
CHW.TO,Chesswood Group Limited,Financial Services,201522000.0,107422000.0,88894000.0,-591169000.0,-470003000.0,79880000.0,2534196000.0,1602583000.0,827436000.0,228405000.0,187982000.0,140816000.0,228405000.0,187982000.0,140816000.0
CGG.TO,China Gold International Resources Corp. Ltd.,Basic Materials,1104949000.0,1137356000.0,864032000.0,447279000.0,417275000.0,260456000.0,3194911000.0,3257043000.0,3322642000.0,1903430000.0,1833392000.0,1595469000.0,1903430000.0,1833392000.0,1595469000.0
CHR.TO,Chorus Aviation Inc.,Industrials,1595804000.0,1023275000.0,948721000.0,279512000.0,184984000.0,156638000.0,4055909000.0,3180517000.0,3337686000.0,1268423000.0,690469000.0,641343000.0,1268423000.0,690469000.0,641343000.0
CIX.TO,CI Financial Corp.,Financial Services,2426343000.0,2169629000.0,2052784000.0,478916000.0,665960000.0,541969000.0,9708358000.0,8659551000.0,6359836000.0,1623662000.0,1615640000.0,1617730000.0,1623662000.0,1615640000.0,1617730000.0
CGX.TO,Cineplex Inc.,Communication Services,1268562000.0,656669000.0,418263000.0,107148000.0,61004000.0,-106314000.0,2150454000.0,2114838000.0,2333870000.0,-211814000.0,-219723000.0,24234000.0,-211814000.0,-219723000.0,24234000.0
CPH.TO,Cipher Pharmaceuticals Inc.,Healthcare,20675000.0,21943000.0,21607000.0,10575000.0,13814000.0,11691000.0,73776000.0,51651000.0,44276000.0,64080000.0,38897000.0,32642000.0,64080000.0,38897000.0,32642000.0
CVG.TO,Clairvest Group Inc.,Financial Services,131760000.0,420352000.0,181235000.0,13634000.0,41015000.0,-1582000.0,1429651000.0,1353143000.0,985025000.0,1217727000.0,1179087000.0,857807000.0,1217727000.0,1179087000.0,857807000.0
CKI.TO,Clarke Inc.,Consumer Cyclical,59966000.0,60017000.0,20056000.0,3402000.0,-7213000.0,-5851000.0,416121000.0,384629000.0,311026000.0,214970000.0,208619000.0,168604000.0,214970000.0,208619000.0,168604000.0
CCA.TO,Cogeco Communications Inc.,Communication Services,2984128000.0,2900654000.0,2510453000.0,962905000.0,1240282000.0,1019059000.0,9768370000.0,9278509000.0,7351692000.0,3435778000.0,3189131000.0,2806327000.0,3435778000.0,3189131000.0,2806327000.0
GCL.TO,Colabor Group Inc.,Consumer Defensive,574071000.0,477004000.0,461319000.0,19299000.0,18752000.0,36436000.0,240691000.0,229434000.0,234000000.0,102894000.0,97590000.0,88567000.0,102894000.0,97590000.0,88567000.0
CNL.TO,Collective Mining Ltd.,Basic Materials,0.0,0.0,0.0,-14221253.0,-7867408.0,-1607337.0,10139533.0,17265987.0,2337576.0,6937748.0,15578298.0,1893041.0,6937748.0,15578298.0,1893041.0
CIGI.TO,Colliers International Group Inc.,Real Estate,4459487000.0,4089129000.0,2786857000.0,67031000.0,288980000.0,166479000.0,5098177000.0,3873730000.0,3292167000.0,1572680000.0,1122172000.0,1028484000.0,1572680000.0,1122172000.0,1028484000.0
CMG.TO,Computer Modelling Group Ltd.,Technology,73846000.0,66202000.0,67363000.0,25879000.0,28715000.0,26428000.0,137128000.0,125148000.0,122491000.0,52450000.0,46718000.0,43422000.0,52450000.0,46718000.0,43422000.0
CDR.TO,Condor Energies Inc.,Energy,3607000.0,883000.0,2780000.0,-3171000.0,-6100000.0,-6395000.0,10062000.0,8701000.0,21503000.0,6297000.0,5023000.0,17106000.0,6297000.0,5023000.0,17106000.0
COG.TO,Condor Gold Plc,Basic Materials,0.0,0.0,0.0,-2005931.0,-2329187.0,-1724380.0,46298172.0,38422152.0,29430511.0,45891965.0,38173976.0,29164099.0,45891965.0,38173976.0,29164099.0
CFF.TO,Conifex Timber Inc.,Basic Materials,231266800.0,250533400.0,128710800.0,24833700.0,26735600.0,-6301700.0,257263100.0,231461500.0,216756200.0,146267300.0,129832000.0,116419500.0,146267300.0,129832000.0,116419500.0
CSU.TO,Constellation Software Inc.,Technology,6622000000.0,5107000000.0,3969000000.0,1297000000.0,1300000000.0,1186000000.0,7882000000.0,5766000000.0,4375000000.0,1933000000.0,1520000000.0,1048000000.0,1933000000.0,1520000000.0,1048000000.0
CTS.TO,Converge Technology Solutions Corp.,Technology,2164647000.0,1329737000.0,948799000.0,41586000.0,87065000.0,51605000.0,2248876000.0,1368837000.0,720620000.0,630810000.0,648828000.0,101747000.0,630810000.0,648828000.0,101747000.0
CPLF.TO,Copperleaf Technologies Inc.,Technology,73385000.0,69283000.0,44519741.0,-12271000.0,-4277000.0,2794462.0,185693000.0,206043000.0,53638138.0,133027000.0,155018000.0,7511859.0,133027000.0,155018000.0,7511859.0
CSW-A.TO,Corby Spirit and Wine Limited,Consumer Defensive,162955000.0,159393000.0,159778000.0,35430000.0,45518000.0,40761000.0,362601000.0,253513000.0,254225000.0,179995000.0,183205000.0,187810000.0,179995000.0,183205000.0,187810000.0
CJR-B.TO,Corus Entertainment Inc.,Communication Services,1511240000.0,1598586000.0,1543483000.0,122667000.0,216835000.0,274493000.0,2746062000.0,3502480000.0,3856617000.0,459000000.0,903981000.0,1220363000.0,459000000.0,903981000.0,1220363000.0
CVO.TO,Coveo Solutions Inc.,Technology,112002000.0,86488000.0,64857000.0,-6257000.0,-35424000.0,5778000.0,308818000.0,345500000.0,194041000.0,218533000.0,255436000.0,-999079000.0,218533000.0,255436000.0,-999079000.0
CPG.TO,Crescent Point Energy Corp.,Energy,3993000000.0,2829400000.0,1488000000.0,2192200000.0,1495800000.0,860500000.0,9486400000.0,9171200000.0,6645900000.0,6493400000.0,5405300000.0,2822800000.0,6493400000.0,5405300000.0,2822800000.0
CTX.TO,Crescita Therapeutics Inc.,Healthcare,23525000.0,16769000.0,15640000.0,-1020000.0,-1597000.0,5608000.0,28484000.0,28923000.0,26831000.0,21096000.0,20526000.0,21133000.0,21096000.0,20526000.0,21133000.0
CR.TO,Crew Energy Inc.,Energy,607902000.0,341206000.0,139457000.0,317337000.0,119156000.0,37989000.0,1631514000.0,1490658000.0,1189566000.0,1186141000.0,919154000.0,713517000.0,1186141000.0,919154000.0,713517000.0
CRON.TO,Cronos Group Inc.,Healthcare,91904000.0,74435000.0,46719000.0,-88948000.0,-153616000.0,-144871000.0,1213009000.0,1397738000.0,1925682000.0,1140964000.0,1334276000.0,1708168000.0,1140964000.0,1334276000.0,1708168000.0
CRWN.TO,Crown Capital Partners Inc.,Financial Services,39306000.0,41936000.0,38499000.0,3101000.0,17471000.0,13051000.0,166662000.0,140115000.0,325823000.0,50670000.0,69075000.0,81174000.0,50670000.0,69075000.0,81174000.0
CXI.TO,"Currency Exchange International, Corp.",Financial Services,81954769.0,67498673.0,30565660.0,-365575.0,25518520.0,8010703.0,132049444.0,125528832.0,102982531.0,79232981.0,69305509.0,58015799.0,79232981.0,69305509.0,58015799.0
CYB.TO,Cymbria Corporation,Financial Services,-90087000.0,292926000.0,-17557000.0,-20096000.0,53091000.0,-31294000.0,1438044000.0,1516409000.0,1237006000.0,1364512000.0,1445670000.0,1192118000.0,1364512000.0,1445670000.0,1192118000.0
DBO.TO,D-BOX Technologies Inc.,Technology,34122000.0,21313000.0,11080000.0,255000.0,-3323000.0,-242000.0,26721000.0,22350000.0,23736000.0,10894000.0,11834000.0,13531000.0,10894000.0,11834000.0,13531000.0
DCM.TO,DATA Communications Management Corp.,Industrials,273804000.0,235331000.0,259314000.0,22675000.0,26945000.0,47635000.0,149481000.0,140084000.0,157776000.0,22847000.0,8041000.0,3814000.0,22847000.0,8041000.0,3814000.0
DFY.TO,Definity Financial Corporation,Financial Services,3247700000.0,2917800000.0,2696300000.0,N/A,N/A,N/A,8316800000.0,7891400000.0,6620300000.0,2480400000.0,2396300000.0,1818000000.0,2480400000.0,2396300000.0,1818000000.0
DN.TO,Delta 9 Cannabis Inc.,Healthcare,63228271.0,62291436.0,52047053.0,-3657460.0,-775478.0,1507547.0,89550554.0,78078892.0,76401444.0,6538571.0,25279142.0,32935360.0,6538571.0,25279142.0,32935360.0
DML.TO,Denison Mines Corp.,Energy,16945000.0,20000000.0,14423000.0,-28144000.0,-21245000.0,-13485000.0,515796000.0,510284000.0,320690000.0,436016000.0,396691000.0,227285000.0,436016000.0,396691000.0,227285000.0
DNTL.TO,dentalcorp Holdings Ltd.,Healthcare,1250300000.0,1030800000.0,666200000.0,138600000.0,55100000.0,-35200000.0,3375200000.0,2837800000.0,2570100000.0,1787700000.0,1514000000.0,584000000.0,1787700000.0,1514000000.0,584000000.0
DSG.TO,The Descartes Systems Group Inc.,Technology,486014000.0,424690000.0,348664000.0,192395000.0,176138000.0,131230000.0,1316044000.0,1185431000.0,1063254000.0,1099391000.0,999819000.0,911068000.0,1099391000.0,999819000.0,911068000.0
DXT.TO,Dexterra Group Inc.,Industrials,971517000.0,733380000.0,477815000.0,63991000.0,64486000.0,72806000.0,611401000.0,533629000.0,513523000.0,286983000.0,304348000.0,300976000.0,286983000.0,304348000.0,300976000.0
DRT.TO,DIRTT Environmental Solutions Ltd.,Industrials,172161000.0,147593000.0,171507000.0,-44260000.0,-31210000.0,12485000.0,143653000.0,199439000.0,183144000.0,17992000.0,67766000.0,116531000.0,17992000.0,67766000.0,116531000.0
DSV.TO,Discovery Silver Corp.,Basic Materials,0.0,0.0,0.0,-39105895.0,-31432760.0,-15893163.0,91583326.0,107790755.0,111564881.0,89158070.0,106086225.0,110541532.0,89158070.0,106086225.0,110541532.0
DIV.TO,Diversified Royalty Corp.,Industrials,45183000.0,37281000.0,30496000.0,28377000.0,27815000.0,22102000.0,458450000.0,380764000.0,358396000.0,233888000.0,191525000.0,189673000.0,233888000.0,191525000.0,189673000.0
DFN.TO,Dividend 15 Split Corp.,Financial Services,63030463.0,237540190.0,-63194188.0,59890541.0,-408842571.0,13814049.0,1735791662.0,1588317561.0,906075127.0,654462430.0,661340931.0,314379652.0,654462430.0,661340931.0,314379652.0
DF.TO,Dividend 15 Split Corp. II,Financial Services,9973760.0,44940049.0,-14587934.0,-77108130.0,-96133731.0,38566046.0,459603553.0,376274014.0,186477838.0,145251255.0,128853794.0,46099937.0,145251255.0,128853794.0,46099937.0
DGS.TO,Dividend Growth Split Corp.,Financial Services,-8188468.0,135028434.0,-15358373.0,-18148606.0,-198485284.0,45528062.0,716980927.0,734559869.0,427209571.0,228095774.0,285962717.0,121472865.0,228095774.0,285962717.0,121472865.0
DS.TO,Dividend Select 15 Corp.,Financial Services,1024166.0,11724726.0,-4352237.0,-4908932.0,4194992.0,12288070.0,60619821.0,46364371.0,41444099.0,58465121.0,45735510.0,40815871.0,58465121.0,45735510.0,40815871.0
DCBO.TO,Docebo Inc.,Technology,142912000.0,104242000.0,62917000.0,2288000.0,-3254000.0,4791000.0,283669000.0,268222000.0,254244000.0,192211000.0,190656000.0,200306000.0,192211000.0,190656000.0,200306000.0
DOL.TO,Dollarama Inc.,Consumer Defensive,5052741000.0,4330761000.0,4026259000.0,869043000.0,1159218000.0,888622000.0,4819656000.0,4063562000.0,4223746000.0,28410000.0,-66034000.0,334854000.0,28410000.0,-66034000.0,334854000.0
DBM.TO,Doman Building Materials Group Ltd.,Industrials,3039017000.0,2543674000.0,1613804000.0,222204000.0,49293000.0,164172000.0,1445193000.0,1538163000.0,867224000.0,568488000.0,497709000.0,340583000.0,568488000.0,497709000.0,340583000.0
DLCG.TO,Dominion Lending Centres Inc.,Financial Services,70720000.0,78816000.0,52413000.0,15873000.0,39061000.0,33190000.0,223937000.0,253925000.0,260194000.0,32189000.0,33821000.0,50890000.0,32189000.0,33821000.0,50890000.0
DII-B.TO,Dorel Industries Inc.,Consumer Cyclical,1570274000.0,1758705000.0,1717702000.0,-133013000.0,19819000.0,134534000.0,1060448000.0,1851068000.0,1719116000.0,281144000.0,469000000.0,496208000.0,281144000.0,469000000.0,496208000.0
DRM.TO,Dream Unlimited Corp.,Real Estate,343768000.0,325922000.0,347623000.0,-66353000.0,67023000.0,-82505000.0,3956494000.0,3488674000.0,2844373000.0,1553692000.0,1422213000.0,1406612000.0,1553692000.0,1422213000.0,1406612000.0
DC-A.TO,Dundee Corporation,Basic Materials,8654000.0,11598000.0,18009000.0,-20914000.0,-10666000.0,-21255000.0,374222000.0,358188000.0,539459000.0,350404000.0,332892000.0,459923000.0,350404000.0,332892000.0,459923000.0
DPM.TO,Dundee Precious Metals Inc.,Basic Materials,569795000.0,641443000.0,609558000.0,232052000.0,253138000.0,197066000.0,1157254000.0,1168410000.0,974860000.0,993094000.0,1004413000.0,805284000.0,993094000.0,1004413000.0,805284000.0
DND.TO,Dye & Durham Limited,Technology,451105000.0,474808000.0,208945000.0,141397000.0,185437000.0,79354000.0,2124280000.0,2250442000.0,1558366000.0,422880000.0,763429000.0,750917000.0,422880000.0,763429000.0,750917000.0
DYA.TO,dynaCERT Inc.,Industrials,1149061.0,757002.0,467610.0,-7877605.0,-8659758.0,-11434650.0,7125015.0,16814410.0,27496158.0,4111165.0,13515036.0,26344438.0,4111165.0,13515036.0,26344438.0
DNG.TO,Dynacor Group Inc.,Basic Materials,197545309.0,195906298.0,101532815.0,6228584.0,21871261.0,11221382.0,96902300.0,91356911.0,76296157.0,80280762.0,72008645.0,62744180.0,80280762.0,72008645.0,62744180.0
DR.TO,Medical Facilities Corporation,Healthcare,424551000.0,398633000.0,363854000.0,57013000.0,75642000.0,113274000.0,377791000.0,446966000.0,456996000.0,114692000.0,173150000.0,175167000.0,114692000.0,173150000.0,175167000.0
DIAM.TO,Star Diamond Corporation,Basic Materials,0.0,0.0,0.0,-4947000.0,-5356000.0,-4788000.0,3070000.0,69374000.0,72633000.0,2353000.0,65213000.0,70401000.0,2353000.0,65213000.0,70401000.0
ENS.TO,E Split Corp.,Financial Services,50703310.0,41638818.0,-12195858.0,17708919.0,-232237055.0,-49210471.0,417760616.0,403655299.0,118242245.0,242008014.0,227986840.0,57659318.0,242008014.0,227986840.0,57659318.0
ELF.TO,E-L Financial Corporation Limited,Financial Services,-706984000.0,2323627000.0,2564899000.0,397831000.0,348104000.0,329075000.0,23493593000.0,26790622000.0,24945223000.0,7743218000.0,8595009000.0,7650487000.0,7743218000.0,8595009000.0,7650487000.0
ELR.TO,Eastern Platinum Limited,Basic Materials,49834000.0,68198000.0,56143000.0,-5416000.0,890000.0,1092000.0,155603000.0,162783000.0,162985000.0,71431000.0,80353000.0,81330000.0,71431000.0,80353000.0,81330000.0
ECN.TO,ECN Capital Corp.,Financial Services,196671000.0,119743000.0,146623000.0,-869267000.0,137297000.0,-118462000.0,1416331000.0,1146115000.0,1706205000.0,193675000.0,218627000.0,822561000.0,193675000.0,218627000.0,822561000.0
ECO.TO,EcoSynthetix Inc.,Basic Materials,19034526.0,18161891.0,13662711.0,-4895958.0,474067.0,226776.0,48194257.0,50981701.0,51723375.0,45055265.0,47798026.0,49471991.0,45055265.0,47798026.0,49471991.0
ELD.TO,Eldorado Gold Corporation,Basic Materials,871461000.0,943474000.0,1026685000.0,210996000.0,362370000.0,469980000.0,4457916000.0,4930734000.0,4930545000.0,3200868000.0,3639922000.0,3687045000.0,3200868000.0,3639922000.0,3687045000.0
EFN.TO,Element Fleet Management Corp.,Industrials,1959818000.0,1662486000.0,1770320000.0,229631000.0,2512102000.0,2784807000.0,14332218000.0,12973412000.0,14991388000.0,3680973000.0,3450949000.0,3784117000.0,3680973000.0,3450949000.0,3784117000.0
ELO.TO,Eloro Resources Ltd.,Basic Materials,0.0,0.0,0.0,-3813678.0,-3330251.0,-367544.0,58492908.0,37895488.0,37808869.0,56617918.0,36657897.0,36199974.0,56617918.0,36657897.0,36199974.0
EMA.TO,Emera Incorporated,Utilities,7588000000.0,5765000000.0,5506000000.0,913000000.0,1185000000.0,1637000000.0,39742000000.0,34244000000.0,31234000000.0,11441000000.0,10150000000.0,9238000000.0,11441000000.0,10150000000.0,9238000000.0
EMP-A.TO,Empire Company Limited,Consumer Defensive,30478100000.0,30162400000.0,28268300000.0,1605300000.0,2107100000.0,1859600000.0,16483700000.0,16593600000.0,15173900000.0,5336700000.0,5133900000.0,4498000000.0,5336700000.0,5133900000.0,4498000000.0
ENB.TO,Enbridge Inc.,Energy,53309000000.0,47071000000.0,39087000000.0,11230000000.0,9256000000.0,9781000000.0,179608000000.0,168864000000.0,160276000000.0,63398000000.0,63368000000.0,64363000000.0,63398000000.0,63368000000.0,64363000000.0
EDV.TO,Endeavour Mining plc,Basic Materials,2508100000.0,2642100000.0,1424100000.0,1022000000.0,1156300000.0,748900000.0,6414700000.0,6770900000.0,3869100000.0,4087300000.0,4385700000.0,2248900000.0,4087300000.0,4385700000.0,2248900000.0
